date,division,event_url,fight_url,fighter,fighter_url,method,opponent,opponent_url,result,round,time,knockdowns,pass,reversals,sub_attempts,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
"February 08, 2020",Women's Flyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/05cceae674c81b86,Valentina Shevchenko,http://ufcstats.com/fighter-details/132deb59abae64b1,KO/TKO,Katlyn Chookagian,http://ufcstats.com/fighter-details/e872e9a9a902c045,W,3,1:03,0,2,0,0,3,3,40,65,57,82,26,48,3,4,11,13,23,48,0,0,17,17
"February 08, 2020",Women's Flyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/05cceae674c81b86,Katlyn Chookagian,http://ufcstats.com/fighter-details/e872e9a9a902c045,KO/TKO,Valentina Shevchenko,http://ufcstats.com/fighter-details/132deb59abae64b1,L,3,1:03,0,0,0,0,0,0,17,56,27,68,0,28,5,9,12,19,17,56,0,0,0,0
"February 08, 2020",Heavyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/57961c6adebfb13d,Justin Tafa,http://ufcstats.com/fighter-details/e13abac8089a801a,KO/TKO,Juan Adams,http://ufcstats.com/fighter-details/83b00f7597e5ac83,W,1,1:59,1,0,0,0,0,0,10,15,10,15,5,9,0,1,5,5,8,11,1,1,1,3
"February 08, 2020",Heavyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/57961c6adebfb13d,Juan Adams,http://ufcstats.com/fighter-details/83b00f7597e5ac83,KO/TKO,Justin Tafa,http://ufcstats.com/fighter-details/e13abac8089a801a,L,1,1:59,0,0,0,0,0,0,7,11,7,11,3,4,2,4,2,3,7,11,0,0,0,0
"February 08, 2020",Featherweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/be822403f364fff3,Dan Ige,http://ufcstats.com/fighter-details/82a5152216251682,S-DEC,Mirsad Bektic,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,W,3,5:00,0,1,0,0,1,2,43,88,64,117,27,70,15,17,1,1,28,68,12,16,3,4
"February 08, 2020",Featherweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/be822403f364fff3,Mirsad Bektic,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,S-DEC,Dan Ige,http://ufcstats.com/fighter-details/82a5152216251682,L,3,5:00,0,6,0,1,3,10,17,60,29,74,14,56,3,4,0,0,14,54,3,6,0,0
"February 08, 2020",Heavyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/cefb47bcc04f540e,Derrick Lewis,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,U-DEC,Ilir Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea,W,3,5:00,0,0,0,0,0,1,20,50,27,58,12,39,8,10,0,1,12,38,8,12,0,0
"February 08, 2020",Heavyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/cefb47bcc04f540e,Ilir Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea,U-DEC,Derrick Lewis,http://ufcstats.com/fighter-details/d3df1add9d9a7efb,L,3,5:00,0,2,0,0,3,7,5,12,62,77,2,8,1,1,2,3,3,8,2,4,0,0
"February 08, 2020",Middleweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/11f7bac5037a184c,Trevin Giles,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,S-DEC,James Krause,http://ufcstats.com/fighter-details/8f6a18831a120817,W,3,5:00,0,3,1,1,0,0,71,148,88,167,63,139,6,7,2,2,36,92,7,16,28,40
"February 08, 2020",Middleweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/11f7bac5037a184c,James Krause,http://ufcstats.com/fighter-details/8f6a18831a120817,S-DEC,Trevin Giles,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,L,3,5:00,0,1,0,4,1,4,44,80,59,98,18,49,8,12,18,19,39,74,5,6,0,0
"February 08, 2020",Women's Flyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/cb56e868deaddac4,Lauren Murphy,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,S-DEC,Andrea Lee,http://ufcstats.com/fighter-details/05fa626cb33d15b8,W,3,5:00,0,1,1,0,2,4,80,197,107,228,70,181,9,15,1,1,75,190,5,7,0,0
"February 08, 2020",Women's Flyweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/cb56e868deaddac4,Andrea Lee,http://ufcstats.com/fighter-details/05fa626cb33d15b8,S-DEC,Lauren Murphy,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,L,3,5:00,0,0,0,1,0,3,104,267,107,271,51,194,34,51,19,22,99,261,4,5,1,1
"February 08, 2020",Welterweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/ed499508be1e5532,Khaos Williams,http://ufcstats.com/fighter-details/2558ae2e5671e318,KO/TKO,Alex Morono,http://ufcstats.com/fighter-details/cdb96af67d096b1e,W,1,0:27,1,0,0,0,0,1,10,17,10,17,6,12,4,4,0,1,4,10,4,4,2,3
"February 08, 2020",Welterweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/ed499508be1e5532,Alex Morono,http://ufcstats.com/fighter-details/cdb96af67d096b1e,KO/TKO,Khaos Williams,http://ufcstats.com/fighter-details/2558ae2e5671e318,L,1,0:27,0,0,0,0,0,0,1,4,1,4,1,3,0,1,0,0,1,4,0,0,0,0
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/d3f44fedc561d2d5,Mario Bautista,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,KO/TKO,Miles Johns,http://ufcstats.com/fighter-details/46e0d677f91bacc0,W,2,1:41,1,0,0,0,0,0,18,67,18,67,18,64,0,0,0,3,9,57,0,0,9,10
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/d3f44fedc561d2d5,Miles Johns,http://ufcstats.com/fighter-details/46e0d677f91bacc0,KO/TKO,Mario Bautista,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,L,2,1:41,0,0,0,0,0,0,13,44,13,44,11,42,0,0,2,2,13,44,0,0,0,0
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/5ab2a4fec735e0b2,Domingo Pilarte,http://ufcstats.com/fighter-details/4bf6b225ff6099c4,Overturned,Journey Newson,http://ufcstats.com/fighter-details/78f485f851891d68,D,1,0:38,0,0,0,0,0,0,1,4,1,4,0,3,1,1,0,0,0,2,1,2,0,0
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/5ab2a4fec735e0b2,Journey Newson,http://ufcstats.com/fighter-details/78f485f851891d68,Overturned,Domingo Pilarte,http://ufcstats.com/fighter-details/4bf6b225ff6099c4,D,1,0:38,1,0,0,0,0,0,6,10,7,13,6,10,0,0,0,0,1,5,0,0,5,5
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/326b843cb2b7fd94,Andre Ewell,http://ufcstats.com/fighter-details/5f6f049d54728e88,S-DEC,Jonathan Martinez,http://ufcstats.com/fighter-details/f2477cf43c4975cc,W,3,5:00,0,0,0,0,0,0,80,177,85,184,32,123,43,49,5,5,78,172,2,5,0,0
"February 08, 2020",Bantamweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/326b843cb2b7fd94,Jonathan Martinez,http://ufcstats.com/fighter-details/f2477cf43c4975cc,S-DEC,Andre Ewell,http://ufcstats.com/fighter-details/5f6f049d54728e88,L,3,5:00,0,0,0,0,0,3,66,142,74,151,30,88,15,27,21,27,65,141,1,1,0,0
"February 08, 2020",Featherweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/a6441acec6718f03,Youssef Zalal,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,U-DEC,Austin Lingo,http://ufcstats.com/fighter-details/305d73ede05e31ad,W,3,5:00,0,2,0,2,6,12,31,55,49,80,16,37,6,9,9,9,28,51,2,2,1,2
"February 08, 2020",Featherweight,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/fight-details/a6441acec6718f03,Austin Lingo,http://ufcstats.com/fighter-details/305d73ede05e31ad,U-DEC,Youssef Zalal,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,L,3,5:00,0,1,0,0,1,1,12,61,16,68,5,47,5,10,2,4,11,56,1,5,0,0
"January 25, 2020",Heavyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/037d2f426c916ffc,Curtis Blaydes,http://ufcstats.com/fighter-details/fa6796c55d6c5440,KO/TKO,Junior Dos Santos,http://ufcstats.com/fighter-details/63def5a5662a6917,W,2,1:06,0,0,0,0,0,6,28,60,29,62,20,51,3,3,5,6,19,51,9,9,0,0
"January 25, 2020",Heavyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/037d2f426c916ffc,Junior Dos Santos,http://ufcstats.com/fighter-details/63def5a5662a6917,KO/TKO,Curtis Blaydes,http://ufcstats.com/fighter-details/fa6796c55d6c5440,L,2,1:06,0,0,0,0,0,0,7,30,7,30,3,23,2,4,2,3,7,30,0,0,0,0
"January 25, 2020",Welterweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/2ef54419defb2364,Michael Chiesa,http://ufcstats.com/fighter-details/c58f51dedb310998,U-DEC,Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,W,3,5:00,0,3,0,0,6,8,9,51,54,107,6,45,2,5,1,1,9,49,0,1,0,1
"January 25, 2020",Welterweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/2ef54419defb2364,Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,U-DEC,Michael Chiesa,http://ufcstats.com/fighter-details/c58f51dedb310998,L,3,5:00,0,0,0,0,0,1,14,36,23,52,2,23,4,4,8,9,14,36,0,0,0,0
"January 25, 2020",Flyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/7dcd5d8a44a284e5,Alex Perez,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,SUB,Jordan Espinosa,http://ufcstats.com/fighter-details/215a70f073a7b726,W,1,2:33,0,1,0,1,1,1,2,9,16,23,0,6,0,1,2,2,2,9,0,0,0,0
"January 25, 2020",Flyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/7dcd5d8a44a284e5,Jordan Espinosa,http://ufcstats.com/fighter-details/215a70f073a7b726,SUB,Alex Perez,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,L,1,2:33,0,0,0,0,0,0,2,13,2,13,1,9,0,0,1,4,2,13,0,0,0,0
"January 25, 2020",Women's Strawweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/b88b170a7fe40544,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,KO/TKO,Hannah Cifers,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b,W,2,4:26,0,2,0,0,1,1,70,155,80,170,57,136,12,18,1,1,38,106,3,6,29,43
"January 25, 2020",Women's Strawweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/b88b170a7fe40544,Hannah Cifers,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b,KO/TKO,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,L,2,4:26,0,0,0,0,0,0,46,108,50,114,16,67,12,19,18,22,43,100,3,8,0,0
"January 25, 2020",Light Heavyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/6195d3e7c412c8a2,Jamahal Hill,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,U-DEC,Darko Stosic,http://ufcstats.com/fighter-details/025f0b1b58fbad01,W,3,5:00,0,0,0,0,0,0,101,233,102,236,49,167,40,53,12,13,101,232,0,1,0,0
"January 25, 2020",Light Heavyweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/6195d3e7c412c8a2,Darko Stosic,http://ufcstats.com/fighter-details/025f0b1b58fbad01,U-DEC,Jamahal Hill,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,L,3,5:00,0,4,0,0,6,9,31,72,32,81,20,56,3,7,8,9,25,59,0,1,6,12
"January 25, 2020",Middleweight,http://ufcstats.com/event-details/44aa652b181bcf68,http://ufcstats.com/fight-details/3fd3b871e83434c5,Bevon Lewis,http://ufcstats.com/fighter-details/899923ff6ab13917,U-DEC,Dequan Townsend,http://ufcstats.com/fighter-details/3f7dab21b6c971bc,W,3,5:00,0,0,0,0,0,3,36,82,94,146,16,56,14,20,6,6,22,58,14,24,0,0
